2703898477	22.5691006	113.9279
1169598852	22.5207231	113.9062186
2720652715	22.7375243	113.7806926
1777132112	22.4619196	114.0029453
3207737162	22.6641088	114.2720568
2468802139	22.6448455	113.8302817
498504052	22.5293929	114.015764
504634821	22.5581431	114.0676583
3068386744	22.5684627	114.1026561
3103733536	22.7418711	113.9466116
1169615883	22.5509838	114.2322946
3660208657	22.5288852	113.9887307
2361706216	22.6352756	114.0642781
2532185263	22.5442174	114.0082838
3610785131	22.7678096	113.9119957
2720669364	22.7544921	113.7899375
3675620121	22.7967278	113.7807887
1305475600	22.466434	114.1460418
1169616525	22.5683537	113.8605446
2729066451	22.7503762	114.1306514
2358643063	22.6111017	114.0353764
1824553489	22.5793476	114.2512301
2553916724	22.5678147	113.9747485
3228400022	22.697514	113.8280304
3610785160	22.7814739	113.9116488
2380017789	22.5220968	114.0637616
1305484664	22.4680272	114.1501735
2718677428	22.7044453	113.7778788
2099691950	22.4752178	114.1521073
3008769197	22.6447196	113.8341548
2729066394	22.7490538	114.1419201
2536331416	22.5204772	113.9409926
2370851829	22.6683296	114.0469704
3110732203	22.772963	113.9348938
2045551745	22.5227573	113.9563946
2007890594	22.7449247	114.2778316
1110260301	22.4627086	114.0173415
3382426009	22.7330204	114.2712818
3642796882	22.7926774	113.7293276
2539269050	22.5173083	113.9279277
3206118785	22.6803979	114.3419155
2491099011	22.5388895	114.0562669
631803490	22.4450086	114.0392862
2309780155	22.6635372	114.0523204
2747844657	22.6739174	113.9935611
2299617842	22.5272515	113.9274407
623790488	22.4644266	114.149364
2367560947	22.5481585	114.066032
3610742882	22.7437427	114.4866119
623891509	22.4550729	114.1536954
2749938078	22.6703117	114.0488323
1169605583	22.616513	114.3862529
2309780134	22.6634302	114.0494398
3070348448	22.5491671	114.1179545
2729065722	22.7281078	114.1581626
3096900981	22.7313186	113.7904579
3157757740	22.6453471	114.1248441
3663252875	22.8086551	113.722202
2733548912	22.8517249	114.0910998
2691309541	22.5763361	113.8788929
3055760018	22.6726645	113.8958904
2510320841	22.5871597	114.2639814
1777084457	22.4615209	113.980538
2729066551	22.753084	114.1302293
2358140955	22.4514253	114.0233722
3237011931	22.7196756	113.8766141
3782978364	22.621747	113.8075711
2379531267	22.5573391	114.2279466
2889056915	22.5518372	114.0697842
2720852255	22.6914144	114.1126301
3008769201	22.6473997	113.8366392
3503015726	22.7914286	114.4461567
2509040180	22.7300267	114.272526
2371919096	22.6429915	114.0226023
3793679368	22.8283467	114.1753475
3311151797	22.5483333	114.0840986
2530742265	22.5426897	114.0643393
1110412214	22.4782181	114.1359635
3383995917	22.7342515	114.2812978
2756487430	22.6248357	113.897211
2576600169	22.6501109	113.8918359
1381127106	22.4731651	114.0505577
3063946077	22.448783	114.056975
3635963717	22.74175	114.1484848
1491785676	22.5336466	114.0226594
2703862924	22.5741714	113.9245642
2969143158	22.833751	114.2006006
1356576729	22.4798758	114.0367287
2042459418	22.559583	114.035055
2498070328	22.5345792	113.8596636
2309780106	22.6641782	114.0527006
3658866462	22.7983917	113.7498599
2299600513	22.5302558	113.9387409
3320429530	22.7317037	113.797937
630948487	22.4550899	114.1707087
2751377875	22.5492616	114.0466754
1169605856	22.4918884	113.9408145
2749880981	22.6463067	113.9250232
3114782353	22.7864253	113.8893103
2733154474	22.7338087	114.1920127
598153571	22.5626256	114.1730083
3096900825	22.6916968	113.7937273
3320467947	22.6949373	113.7876057
2728264107	22.680093	114.1597137
1777084310	22.4585929	113.9906957
2459788890	22.8756196	114.3307496
2750275364	22.5642877	114.041545
2733549031	22.8503448	114.0970942
3052369321	22.7398388	113.8816384
2691309575	22.5790432	113.8770252
3759810760	22.4885428	114.1307377
2514200353	22.4495403	114.162225
653126347	22.601883	114.198845
3016155970	22.6911016	113.8318186
2720852184	22.6907894	114.1189992
3503015761	22.8850452	114.4740059
2521001419	22.6724859	113.8005497
2398034774	22.5412764	113.9536425
2530284947	22.5442409	114.0380038
2959062417	22.5534874	113.9785165
2308783145	22.5920228	114.0473034
1691360554	22.4666358	114.3586426
1196599585	22.4408405	114.068824
664958657	22.6253073	114.1385853
2704212231	22.7369237	113.8924686
2968794114	22.8470401	113.7593232
2504945888	22.6322183	113.8412387
2511210693	22.4512854	114.1688657
3103431087	22.7418198	113.9206994
1169595202	22.5990348	113.8348282
1489480250	22.6392015	114.3496041
2320086926	22.7045033	113.8530134
2299683604	22.4500789	114.0296628
1169599850	22.5139927	113.8480459
3318397377	22.7434909	113.785005
1849090483	22.5344686	114.114663
2704212238	22.7346082	113.8946037
630948730	22.455619	114.1680998
2996438646	22.7962696	114.4749375
3166490720	22.6193688	113.834516
3159089913	22.6536113	114.2014268
1169605544	22.4984591	113.8677693
2749881064	22.6503263	113.9224802
587649437	22.6262142	114.0407666
3632999369	22.784245	113.7452702
2533191699	22.56245	113.9712955
3506359115	22.7423067	114.3896597
3320429556	22.7405815	113.8041959
2728264171	22.6813696	114.1497129
2458958761	22.5409001	113.969806
2753438385	22.561326	114.0189582
2755507725	22.6687563	114.0147977
2733155633	22.7713883	114.0548069
2468433210	22.5768434	113.8596712
3096900955	22.6948729	113.7853626
2476511309	22.5415245	113.9374468
2562515422	22.6127024	113.939263
2464853615	22.6587348	113.9138998
1880561967	22.7679944	114.0315969
2753494504	22.7085685	114.2174557
2526027617	22.4568553	114.2933179
3325484699	22.6708121	113.8035335
2324186905	22.5417154	114.0751728
2421455594	22.5338957	113.9051819
2532185340	22.5430209	114.0087934
3016274103	22.6753886	113.8343438
653126687	22.606714	114.23333
394166727	22.5490516	114.0691014
2523067241	22.5062123	113.9076007
2540896435	22.5107236	113.8813152
3374664360	22.5159578	113.8661385
3016142737	22.6688541	113.8264354
2958627211	22.5588715	113.9436101
2308748109	22.5967823	114.0421507
1779419945	22.4601969	114.0066165
2704212217	22.7243266	113.8920824
2537595149	22.5368972	113.9603786
3063942287	22.4420492	114.0276244
3053049965	22.7763249	113.8750345
1342323039	22.5466542	113.9983108
3096901076	22.6938452	113.7893954
2320096364	22.6560468	113.8500683
1735280835	22.4452833	113.9989208
2299649828	22.5445708	113.9641093
598724252	22.511141	114.0516371
2704212289	22.7232639	113.8870495
3622591656	22.8272657	113.9716439
3159408659	22.6507246	114.1823912
1342322955	22.5548641	114.0039092
2845713967	22.6940916	114.0425952
581267044	22.5758269	114.1173481
2403150899	22.5235658	113.9480751
2319207111	22.5142345	114.0562101
3220787125	22.6436602	114.4238841
3505017150	22.7607963	114.4707668
3391040470	22.6664845	114.2189796
2728264132	22.6807535	114.154522
3385640042	22.7267706	114.3189023
598153470	22.5636425	114.1594067
2473513208	22.5480816	114.1044143
2755507759	22.6836085	114.0143859
2319423270	22.6651566	113.8023604
3323731940	22.7309217	113.7698651
2733154905	22.7537784	114.1617585
2562508097	22.6153801	113.9377944
2703988168	22.5835759	113.9249432
2526037316	22.4620707	114.3034084
2393804138	22.5298062	113.9246313
2323527976	22.5269593	114.031186
1169596399	22.5072306	113.8727288
1551810047	22.6053015	114.1775185
2535930011	22.5666561	114.0410968
3065836915	22.6330748	113.8574016
3120167467	22.7936234	114.452183
1236299576	22.5558407	113.9456869
2530277126	22.5519195	114.0398337
1960061819	22.4981727	114.1032342
2537600092	22.5398451	113.9606795
3063942093	22.441684	114.0181785
3789037055	22.5877971	113.9380139
1117084901	22.5649288	113.9795025
3120084902	22.8061604	113.9385236
2721545518	22.7015512	113.8433972
1735280643	22.4418086	113.9957752
2530277110	22.5519316	114.0414191
3391040358	22.6646096	114.2194221
1169593081	22.5506245	113.8767009
2887141578	22.5624042	114.0886214
699738860	22.8669003	114.4465294
1492216080	22.5030259	114.0850524
1118822733	22.6004353	114.5332537
1356576681	22.4820617	114.0407466
2839815339	22.5899627	114.2709351
2739092815	22.7047118	113.9252354
3223060246	22.5552161	114.4978633
2543146170	22.7051002	114.4490013
3108179489	22.8225582	113.7953465
3236758392	22.7068395	113.8496494
2473907538	22.7895654	113.9498086
2399099165	22.5297975	114.0016025
3047087003	22.779684	113.8396706
2728264329	22.6848305	114.1484205
2402263685	22.5306766	113.9908587
3368094833	22.7402812	113.7769744
2409480670	22.5033412	113.9357188
1169613964	22.5326735	113.9232421
2562510199	22.6078729	113.9407325
1145393964	22.5667052	114.1081991
1169593943	22.5048317	113.9240596
2521017149	22.6923735	113.8072549
2473522807	22.5436805	114.0981459
2524942183	22.481316	114.136134
3146283339	22.6856794	114.2821484
2400181213	22.542474	113.9371681
3325509270	22.6723804	113.7948417
277667381	22.5472779	114.0888679
1116553811	22.5347626	114.0014427
1169595606	22.5185582	113.9015701
1169610046	22.4821729	113.9272549
1546471658	22.5697063	114.1417662
564275546	22.5518604	114.0993688
2535929923	22.5685789	114.0440028
2370751547	22.6057847	114.0225602
3663252831	22.7807559	113.73782
1786287809	22.4568605	113.9981569
2720851805	22.687183	114.1016624
3063936482	22.43364	114.0309116
3066529994	22.5701017	114.1378911
1123344024	22.5491467	114.0794159
2425050860	22.535418	113.9134832
3120084856	22.8030908	113.9392627
2358654298	22.62885	114.0299816
2548150044	22.54475	114.0951569
3542132342	22.7919801	113.7924772
3675628727	22.8446783	113.7172847
1169602665	22.5029154	113.8649729
2103038476	22.44761	114.0017936
2573996627	22.6136074	113.9452251
2543145946	22.6962432	114.4068247
3114729509	22.7568906	113.8813912
2369336822	22.564522	114.0588134
2731280659	22.7324202	113.8510961
2732067817	22.6940807	113.8145633
1699890696	22.4569583	114.1812233
2557050025	22.4983167	113.8789368
2741489801	22.6687898	113.9423084
2408476551	22.5379998	113.9420095
1169613144	22.6176401	114.4017568
3114729492	22.7969686	113.8719965
2500292433	22.5283681	113.9479717
2720652720	22.7218227	113.7742585
